CLASS	VORO.protein3.ROUND	VORO.protein3.AR	VORO.Feret.norm	VORO.Area.norm	CYTO.Area.norm	NUVO.distance.norm
INTERIOR	0.178588656768521	-0.272213407628906	0.157894618143899	0.113569594749801	1.14720048019329	-0.303666888966897
INTERIOR	0.152305935283112	-0.252802154270059	0.128796033742263	0.425324631412095	0.950217717643568	-0.465897588215282
INTERIOR	0.40457378314032	-0.434305400202888	-0.273474766899471	-0.310233741778247	0.140977241577462	-0.581636860743001
INTERIOR	1.3878257954481	-1.04121776428328	-0.491337673383283	-0.546458149462977	-0.488400984661197	-0.427284952805464
INTERIOR	0.695162977081472	-0.628779390237196	-0.40912582452153	-0.366914185695264	0.00588462029955163	-0.386057411162872
INTERIOR	0.0357399486567323	-0.164792493527891	0.342759237446382	0.476215966834441	1.79191173688581	-0.0749493029696481
INTERIOR	0.504340880771086	-0.502712351752479	-0.462687034401298	-0.347596470653688	-0.0901381129342152	-0.54630923578681
INTERIOR	-0.13438193665261	-0.0309215663344314	-0.48947660692729	-0.358542346847544	0.0315545418575565	-0.334084708809867
INTERIOR	1.44590573497499	-1.0727676943943	-0.1467896202478	-0.256667983237939	0.296701482665578	-0.407124881917954
INTERIOR	0.88153186198265	-0.746775474376322	-0.46306720337505	-0.437849252653879	-0.179021101373856	-0.551627913883418
INTERIOR	0.463753303282727	-0.474943446802375	-0.132733159384998	0.16727464108767	1.17165759136184	-0.390497117421663
INTERIOR	-0.986602123149418	0.748807482580812	0.0953235347929549	-0.146738930388124	0.574749319829284	-0.450013095773818
INTERIOR	-0.459773683393698	0.243245680028738	-0.316580763431627	-0.483535521430954	-0.301435188093668	-0.536222170351674
INTERIOR	-0.526517233113078	0.302765537170691	-0.427872310373973	-0.613971558363551	-0.661067641050422	-0.684189298646298
INTERIOR	0.696649550114214	-0.629838914413476	-0.176100234126605	-0.257610202411316	0.296088171286809	-0.18955026128956
INTERIOR	-0.813789299455284	0.573703208634241	-0.0618733098773677	-0.236269258145631	0.350211086006346	-0.2232016667395
INTERIOR	-0.675352487365652	0.439923087619396	-0.518680425448259	-0.709546404379808	-0.937442402388817	-0.362407860104399
INTERIOR	0.266339759690801	-0.336304666725637	-0.0474366215550141	0.121446564682812	1.22568125243177	-0.129263591116148
INTERIOR	1.3772671173329	-1.0356719374719	-0.704518820808091	-0.583737922636929	-0.578464891872888	-0.485655291039347
INTERIOR	1.08928729790472	-0.87180810667536	-0.174927136737781	-0.0255798716902691	0.798089518754748	-0.182852799414089
INTERIOR	-0.486863820267118	0.267494231107753	-0.237258586487651	-0.237390927444155	0.233988660914173	-0.164202985686561
INTERIOR	-0.481778195236146	0.262759733410304	0.0547634049296614	-0.0523376612207127	0.809324098744198	-0.184107868126566
INTERIOR	-0.0985830968308105	-0.0597601095623012	-0.238818133805459	-0.0662364973004388	0.751497210052166	-0.612934090524481
INTERIOR	0.670350487618552	-0.613126154058168	0.306454090827491	0.393474369092602	0.805141253315323	-0.180895708582037
INTERIOR	1.04554531859158	-0.846002953343414	0.00705602411811019	0.305127225311676	1.61995158247083	-0.180442853671744
INTERIOR	0.308861460572554	-0.366674481393424	0.241565023006305	0.371386782865092	1.4691303097251	0.102153873567492
INTERIOR	-0.535605490482943	0.311281904292263	-0.129186824102821	-0.156612553646506	0.55077840551082	-0.345732651301556
INTERIOR	0.828955827604326	-0.714085572077155	0.351955937149194	0.831186078722134	2.1644013100728	0.314851257974481
INTERIOR	1.06221139094607	-0.855996844539826	-0.241314107364964	-0.146079952484524	0.566119951599904	-0.59514075833284
INTERIOR	1.51764258398156	-1.11156493871504	-0.284548223672304	-0.293024515309293	0.190910727482211	-0.482583586083793
INTERIOR	0.92124627323224	-0.771169254170341	-0.813563383615367	-0.66152169491087	-0.793039728278425	-0.621949269334023
INTERIOR	-0.0969592603455092	-0.060887260252484	0.0442765132283226	-0.0268850911319407	0.855993093106667	-0.113596497320304
INTERIOR	1.41576931153782	-1.05650244485656	-0.188485727168412	0.524540466234999	1.90949167083247	-0.211957354249273
INTERIOR	1.3657762049361	-1.02921002437457	-0.182454538133567	0.0927954246480195	1.08707924309998	-0.515064674003289
INTERIOR	-0.390166480875255	0.182609437111283	0.126075701609737	0.177938047479506	-1.68705575504151	-0.381414440531959
INTERIOR	0.0889119973052485	-0.205104385088244	-0.540418816991231	-0.425161463140734	-0.15002268235796	-0.0780304474909613
INTERIOR	1.01212016205906	-0.826078377605204	-0.349675579750104	-0.287466376861345	0.2160699256211	-0.221509762444318
INTERIOR	1.18693516645768	-0.92858386888564	-0.38574805622749	-0.201612535253169	0.443222652848971	-0.197674005870213
INTERIOR	1.12384474380798	-0.892150937031086	-0.631445463097776	-0.454015558338354	-0.219247034712259	-0.201467893728779
INTERIOR	0.74113277564724	-0.658536266713375	-0.488601410846175	-0.383785111121378	-0.0356129809693216	-0.620500273108618
INTERIOR	1.32936804435195	-1.00918815427997	-0.273146418584159	-0.10795982000769	0.672737174112745	-0.40671666261351
INTERIOR	-0.16050732134062	-0.00987224414724368	0.119985424610791	-0.0805492205998805	0.742736640899847	-0.0750267516005052
INTERIOR	0.675815116382024	-0.616506245268179	-0.305928804789681	-0.274681264871208	0.251306806477689	-0.570116394882438
INTERIOR	-0.687482078577382	0.451737034341742	-0.351414263650702	-0.343022947288474	0.070921436902531	-0.484147613075794
INTERIOR	0.628011388345178	-0.585332301439947	-0.120736664069955	-0.0709944365740793	0.597964165919503	-0.11668604820973
INTERIOR	0.382537159845116	-0.418877130041281	0.074351650439572	0.264817469141865	1.14003468545723	-0.532526740835935
INTERIOR	1.01738092690267	-0.829172241828915	-0.287749269172582	0.0742314950488428	1.08322937144926	-0.53532769982117
INTERIOR	-0.0991244408702864	-0.059196635055741	-0.018243048702591	-0.235654201120373	0.340819804515866	-0.466709914638189
INTERIOR	0.0218635279853289	-0.153857783548926	-0.447434596638011	-0.321459830674482	0.128213156941708	-0.176124036432882
INTERIOR	0.734721010471975	-0.654486823352191	-0.616627214434485	-0.462396179070411	-0.243462617550918	-0.532585133398895
INTERIOR	0.278805975283956	-0.345075867915757	-0.421865308701767	-0.370425426709203	0.00150958125216143	-0.643382598782594
INTERIOR	0.684750074643655	-0.622215639192396	-0.745549880169305	-0.383135626179578	-0.0335207657917421	-0.431901586448739
INTERIOR	-2.15804117788186	2.27697401916719	0.127427505913581	-0.441867049308648	-0.183236859078919	-0.603682653256702
INTERIOR	1.39883033590129	-1.04723309967951	-0.578510731836573	-0.532790996368176	-0.437371423876584	-0.43970597994887
INTERIOR	0.0245337350246197	-0.156157725260352	-0.192295553578604	-0.429261838962067	-0.154423013287661	-0.418805648003256
INTERIOR	0.460193153142935	-0.472687971198114	-0.10287819405725	-0.0439763586853931	0.278196321461598	-0.221160439425166
INTERIOR	-0.124604465243033	-0.0387691797936257	-0.414089498608765	-0.387521587041321	-0.0851985665570636	-0.328497333919534
INTERIOR	-0.238242613852799	0.0538191104897834	-0.31659975396001	-0.303277755948798	0.102386248725625	-0.538146945752921
INTERIOR	0.566388872201678	-0.544361995065474	-0.0243094915770235	0.0223408000487159	0.488717615538154	-0.244813880370373
INTERIOR	-0.843733835211555	0.603504954350485	0.0994196372821548	-0.0581610150843367	0.402819292918897	-0.312480138807656
INTERIOR	-2.32223127678829	2.55713514056469	0.207584836544534	-0.389381251084013	-0.272812645041812	-0.722439897969245
INTERIOR	0.717435793131682	-0.643421854191891	-0.00559494396194908	0.0149502721013154	0.608682081500491	0.248951470174347
INTERIOR	0.0213293913555758	-0.15366617227585	-0.261662048055816	-0.435899662713154	-0.260736549792993	-0.0578270784388044
INTERIOR	-0.0683197585553327	-0.083675723102444	0.171310231346573	0.261712712825385	1.47998050382741	-0.160290955756984
INTERIOR	1.35841430254323	-1.02506060026615	-0.21354902335598	-0.164357235697135	0.330401097493466	-0.0213387912523099
INTERIOR	1.31272793353404	-0.999781899292502	-0.344136117949394	-0.219559346742538	0.267018806327069	-0.0988145941984708
INTERIOR	0.74113277564724	-0.658536266713375	-0.325786587507229	-0.088900976299631	0.660046566296044	-0.316652915128189
INTERIOR	0.0463995569578911	-0.172673491849333	-0.587079123577582	-0.766696773188166	-1.13448330170958	-0.6498945318333
INTERIOR	0.820651878687962	-0.708910597829312	-0.515236427646708	-0.382115181285467	-0.0252527876948951	-0.581748389393421
INTERIOR	0.633501815851951	-0.588692556608636	-0.238965078420759	-0.203186119707739	0.433747094609104	-0.45380798536296
INTERIOR	0.243440019733322	-0.319604736211088	-0.593787304532274	-0.831153492580909	-1.29396951674547	-0.722299112838501
INTERIOR	0.74113277564724	-0.658323051551408	-0.514254033649376	-0.569175076345654	-0.534737288352276	-0.549944012684143
INTERIOR	0.365588608062561	-0.406934566736139	-0.204505060087607	-0.255251346220832	0.29829923817497	-0.492751546907493
INTERIOR	0.630008295575131	-0.586592117036393	-0.53436409865885	-0.430384520063596	-0.162838317374074	-0.596185805039952
INTERIOR	0.590988340343217	-0.560832813609671	-0.523660995071936	-0.579640912159977	-0.565956677625353	-0.6055140780873
INTERIOR	-0.566916661802934	0.339329263221154	-0.421837809280595	-0.689357015584457	-0.869796103924234	-0.36566738120347
INTERIOR	-0.490255836559761	0.270297621877404	-0.323539853138689	-0.541963525581962	-0.460635766515965	-0.456774264913117
INTERIOR	1.12384474380798	-0.89192691272544	-0.733331851970899	-0.638889189943484	-0.728396291739132	-0.316495631978209
INTERIOR	0.161776572637576	-0.259655607282788	0.00884563596619632	-0.0284718075917902	0.860097715844895	-0.172692570309693
INTERIOR	-0.0618479956461265	-0.0887757891772924	-0.495607917426262	-0.376292144611148	-0.0152908024588009	-0.547874204619212
INTERIOR	-0.326644991409266	0.128049273205148	-0.586282024489035	-0.712199066823734	-0.937465117392365	-0.64856798221722
INTERIOR	0.533148101586911	-0.522144593101397	-0.53510245050994	-0.494532567069135	-0.327405837086884	-0.574159048951437
INTERIOR	0.0857305310017991	-0.202780494489099	-0.93509305226542	-1.04193526178893	-1.96228209736307	-0.669251998159307
INTERIOR	0.530120107491452	-0.52028059515182	-0.515581028964096	-0.499741185183608	-0.345340544904587	-0.367947045359877
INTERIOR	0.716447061507337	-0.642784280664416	-0.389804803570696	-0.47343662659576	-0.272433558560513	-0.5259008338565
INTERIOR	0.559348066863923	-0.53978538965892	-0.683399874955598	-0.721224317755214	-0.966448452388143	-0.436201508944191
INTERIOR	0.828467572369379	-0.713654107627831	-0.76413267097702	-0.733115886978107	-1.00341137919624	-0.449068731972754
INTERIOR	0.885414174052801	-0.749165721384315	-0.711663267707212	-0.557796213099203	-0.503199185983609	-0.547539537287455
INTERIOR	1.03648506191329	-0.840681510655188	-0.542363228597338	-0.373867653335243	-0.00908429125323401	-0.349749488200579
INTERIOR	-0.125690325771736	-0.0378342561813857	-0.505202980567713	-0.578388651602463	-0.559366799017018	-0.579242239320032
INTERIOR	0.679787305727703	-0.619042901803906	-0.506682752554381	-0.557362460163374	-0.502619941476745	-0.592989991140142
INTERIOR	0.54323405295384	-0.528985551890581	0.0142140267132976	0.114756230446228	1.22132585954776	-0.125455457592398
INTERIOR	-0.13057832247893	-0.0339095963341296	-0.191540600915725	-0.346578403643406	0.0658241452868575	-0.549000626918055
INTERIOR	-0.0672408076926339	-0.084619764457361	-0.322462664516209	-0.330428967153996	0.107222983984243	-0.635695710987662
INTERIOR	0.630507453057116	-0.587012130241982	-0.338333191378676	-0.359969800553012	0.0267338794365072	-0.53621925487636
INTERIOR	0.634998623182609	-0.589743126727531	-0.65694627959244	-0.647231164990271	-0.754790664335038	-0.58960067996872
INTERIOR	0.0862608536082258	-0.203167730207009	-0.288137179109669	-0.205378038183651	0.402041082683766	-0.637450289723114
INTERIOR	1.09782066376237	-0.876718130146946	-0.675254259727601	-0.556734055150066	-0.505864558266773	-0.419124510964634
INTERIOR	0.472901503996005	-0.481305587185122	-0.355917129284194	-0.465464723658043	-0.253417301693673	-0.346159725578522
INTERIOR	0.0474648226922607	-0.173635489311193	-0.194408184341131	-0.328941371364161	0.101876111891246	-0.472390011973943
INTERIOR	0.430640382844243	-0.452232892384363	-0.438303976100148	-0.422478772663673	-0.209667550161118	-0.2492696010659
INTERIOR	0.999194303795392	-0.818352570495173	-0.682513179410369	-0.401083547188985	-0.110926509650808	-0.209053522626685
INTERIOR	-1.18232488793153	0.960072532397927	0.165718687955178	-0.140291712981479	0.35747169449655	-0.458418140920533
INTERIOR	0.750003058833045	-0.664083241495972	-0.562210645088999	-0.397415087319098	-0.0685513185456455	-0.410223347583455
INTERIOR	0.694171791758168	-0.628355647097321	-0.237879454629101	-0.25188894600601	0.309894894176803	-0.562110976085055
INTERIOR	1.23513074252798	-0.955980619818345	-0.659156765073623	-0.489959661400936	-0.316270668552127	-0.432098433265044
INTERIOR	-0.223410094878096	0.0413332160450021	-0.708028415176398	-0.714471165225007	-0.942533786668993	-0.609250244217633
INTERIOR	-0.465974630788424	0.248703668527477	-0.506787257291521	-0.625368490780088	-0.688686685362876	-0.389928310235635
INTERIOR	0.951639787569574	-0.789547612569718	-1.05747357721966	-0.851544513033672	-1.35454972049612	-0.676351688509121
INTERIOR	-0.194365411156503	0.0175556673903228	-0.582031909954806	-0.526018339112929	-0.416816018568597	-0.744287037246105
INTERIOR	-0.240992065220313	0.0558357900741577	-0.58162195829131	-0.65145585973248	-0.767123066683963	-0.515637315120859
INTERIOR	-0.256404557561789	0.0686490732589304	-0.599444647002797	-0.328505689025329	0.112123994553866	-0.650079820214422
INTERIOR	0.642478922489086	-0.594578760857574	-0.411094027738907	-0.379722705923585	-0.0207027274658635	-0.603699827287999
INTERIOR	0.626014037284088	-0.5838629410939	-0.56374194537811	-0.634845719008318	-0.718265872619682	-0.68648053476141
INTERIOR	-1.04595532537712	0.811388953421581	-0.543043029878406	-0.71656348794305	-0.951048565943286	-0.485579521205239
INTERIOR	-0.0215047303723261	-0.120633855064188	-0.739404682199501	-0.86727387785016	-1.40141520703584	-0.594541709179712
INTERIOR	0.667368379834552	-0.611014824569127	-0.570737042713995	-0.646606842925152	-0.746774439548883	-0.463040758908402
INTERIOR	0.20322452282332	-0.290323932951595	-0.607624662010765	-0.474503093994419	-0.274204395725484	-0.579152092261425
INTERIOR	0.572419460767964	-0.548318089263975	-0.79338316927	-0.772801291036614	-1.11558144209153	-0.523780144424072
INTERIOR	-0.00702537730320185	-0.131682554921853	-0.441653842968132	-0.540199207814498	-0.455849940243362	-0.511556513599267
INTERIOR	0.964634177653454	-0.797445992874565	-0.57821740342897	-0.719412269849778	-0.96080595637071	-0.509094230681419
INTERIOR	0.630008295575131	-0.586592117036393	-0.677268188807827	-0.618494329298623	-0.674648722260144	-0.561974223525491
INTERIOR	0.499277447165967	-0.499412682696534	-0.549259320639576	-0.67592456639064	-0.838023966089316	-0.566403531693574
INTERIOR	1.34275020657294	-1.0165426576943	-0.485880840613677	-0.536230048160779	-0.441524803163284	-0.568589751117794
INTERIOR	0.0223976328694176	-0.154624306372423	-0.482907358216734	-0.566139906339868	-0.526551118801352	-0.69192296957679
INTERIOR	-0.647113614319504	0.413827934378511	-0.440307593523838	-0.398481621591299	-0.0730488572184046	-0.709089592061106
INTERIOR	0.307309329236543	-0.365672362439297	-0.439993064824732	-0.562316063081451	-0.51512070512893	-0.572532032228775
INTERIOR	0.358903119618937	-0.402287158017589	-0.555981697679576	-0.728477570950802	-0.987154320860225	-0.492590732774403
INTERIOR	0.756896119884605	-0.668568250261255	-0.769405872416109	-0.693424065120685	-0.888982718645899	-0.578137474553174
INTERIOR	-0.0295589074638555	-0.113979016949149	-0.841617149352367	-0.825690018422397	-1.27432705698582	-0.403430577222802
INTERIOR	-0.10074866867685	-0.0582576602131292	-0.615108485132974	-0.748642344164776	-1.04304971054486	-0.331747479514713
INTERIOR	1.26448269586621	-0.972586413624675	-0.711644605962278	-0.71660738044801	-0.953326566327961	-0.605644515404472
INTERIOR	0.145459818018022	-0.247717446616069	-0.801119992638525	-0.754835646760428	-1.06247643435618	-0.650987529337184
INTERIOR	-0.297265276044947	0.103253801350527	-0.644817399094459	-0.605729675902008	-0.637850637491145	-0.415837972592043
INTERIOR	0.0495949754073286	-0.175560072153112	-0.621696118946832	-0.36154089160875	0.0136160771477163	-0.439435977107637
INTERIOR	-0.0166756867285503	-0.12425041137593	-0.640319341122432	-0.736533816912229	-1.00950943593151	-0.455763297622507
INTERIOR	0.0426701321483369	-0.169980940710478	-0.534527254862414	-0.600882320558232	-0.622824593582611	-0.409482393487204
INTERIOR	0.587979775961379	-0.558953490049409	-0.712062623943395	-0.763831197601676	-1.08698201368522	-0.540493461299307
INTERIOR	0.805489601519762	-0.699437843999358	-0.540681903611937	-0.530357849543236	-0.429778853534553	-0.570932656181669
INTERIOR	1.29188437201042	-0.98810751472408	-0.485550707313842	-0.505891491916676	-0.362505820926559	-0.63208086885961
INTERIOR	0.172813049723829	-0.268089198460836	-0.706899510486907	-0.721591746001235	-0.964974297044711	-0.520609554686184
