CLASS	VORO.protein3.ROUND	VORO.protein3.AR	VORO.Feret.norm	VORO.Area.norm	CYTO.Area.norm	NUVO.distance.norm
INTERIOR	0.452267962888784	-0.467740871062702	-0.538304826465216	-0.475898615584003	-0.341794191900026	-0.577529287100192
INTERIOR	0.254225122935622	-0.328516892655857	-0.846443020560227	-0.960411265246293	-1.68235363958845	-0.513965925399772
INTERIOR	-0.264921261813806	0.0744234294757053	-0.57958464836926	-0.289639430771117	0.132320546856386	-0.618674806903671
INTERIOR	0.647955654129084	-0.598880392895788	-0.549177804056076	-0.631180885326955	-0.747676723191619	-0.425123860088512
INTERIOR	0.609062883452262	-0.573438198531367	-0.0725413241656447	-0.0131526382887713	0.630095379718954	-0.0667105868314485
INTERIOR	0.174272763796568	-0.270066667141567	0.318824432586652	0.268513484746383	1.36635327025951	-0.187238251715411
INTERIOR	0.0584918420383483	-0.183163754976339	-0.479943023220744	-0.247448530301575	0.236511890524778	-0.45232833148259
INTERIOR	0.189286434032131	-0.281190423168382	-0.588248848987483	-0.446395121353189	-0.263497998491201	-0.545277684372728
INTERIOR	0.55462311080594	-0.537183078541056	-0.523002746247051	-0.633567082752122	-0.762516300294222	-0.630380531117309
INTERIOR	0.746635250993183	-0.662461744202915	-0.552622211704286	-0.582433341186955	-0.61782076061517	-0.177619509280761
INTERIOR	1.23802692945858	-0.957068511685088	-0.698425867222099	-0.706339636284447	-0.959302801981813	-0.572692458307971
INTERIOR	-0.0694635322499705	-0.0841501834455237	-0.529358062763306	-0.59365158652184	-0.648103457491401	-0.45630809354704
EDGE	-1.52510953029858	1.36823836681183	0.367643641267623	-0.0684341743460042	0.669821165495758	0.0877204149159271
INTERIOR	0.293677370417397	-0.356826507813043	0.311205465796489	0.461826855822155	1.52266171570026	0.159748387915199
INTERIOR	-1.04515917605178	0.810212989491105	-0.519844546978001	-0.706292509419914	-0.956968842528532	-0.448447323926139
INTERIOR	1.38752909990209	-1.04019928377293	-0.144300541454359	0.626266158061263	1.97384055154705	-0.165298824815067
INTERIOR	1.34675707783669	-1.0177338236706	-0.456070429935105	-0.123187885235428	0.524183352560754	-0.38094193362819
INTERIOR	0.366484055273782	-0.408540660918479	0.134094518621351	0.347404641461025	1.1854818589888	-0.497029041276579
INTERIOR	0.178934895584002	-0.273771648647091	0.0522370361595855	0.0565757638328007	0.574461190779358	-0.254657915765554
EDGE	-1.6565824964113	1.53936425391564	0.601632396030804	0.0528843668550867	0.329302066894601	0.269037647351677
EDGE	-1.23986917910138	1.02494279784785	0.333348561713277	0.71018633088764	0.623117621424952	0.469877384168026
INTERIOR	0.667583430555717	-0.611653549700788	-0.398599211552337	-0.353650838654413	-0.0300443559032854	-0.435065326475269
INTERIOR	0.607089091405656	-0.571982587985336	-0.541768657911098	-0.618553105388025	-0.718467843451514	-0.656342835796261
INTERIOR	1.07848008349234	-0.865195288834221	-0.662641122655937	-0.672116952478782	-0.865162483160212	-0.544501745797089
EDGE	-1.26481551025978	1.05396944047432	2.65490707218766	3.3574766360644	1.69432648177167	2.91688357121027
EDGE	-1.3523760146568	1.15625215801796	0.67890425711159	0.630617374244333	1.84622863425874	0.514782750520941
INTERIOR	-0.10575224931454	-0.055389963625383	-0.0506169108116996	-0.281597973565144	0.109902701046313	-0.0947589855298347
INTERIOR	0.0437810567294751	-0.172079432975296	-0.72518455889957	-0.52895190847989	-0.484999836234864	-0.447052973249671
INTERIOR	-0.201991998844711	0.022343449406367	-0.416810244785686	-0.319874991622685	0.0531634033623872	-0.4095017215293
INTERIOR	0.656302760324868	-0.604320426651791	-0.268695225906793	-0.231848781819186	0.274922383892588	-0.535927403363903
INTERIOR	0.443224086071826	-0.461847957586291	-0.0536257883415764	0.0158563530596557	0.302472439684079	-0.174822321334868
INTERIOR	0.778156810307334	-0.682216686151219	-1.01919073100655	-1.11865496225527	-2.19275496327799	-0.627121282158144
INTERIOR	1.1613940832042	-0.913477728561927	-0.353239081508526	-0.153395749221412	0.471552642116435	-0.150518192453281
INTERIOR	0.229027583946942	-0.310197226118671	-0.573592440520877	-0.829326444951941	-1.30831364485482	-0.693408460762433
INTERIOR	0.00953677920103409	-0.145811461723256	-0.221808262901626	-0.404947072803194	-0.249699314987488	-0.0058024040797808
INTERIOR	0.0353639397397648	-0.165593912333052	-0.150573556485174	-0.290107217756186	0.12182092500494	-0.434798613427277
INTERIOR	0.520801748146206	-0.514537078229689	-0.0180606595197039	0.261826062903027	1.41027716908076	-0.367576903702438
EDGE	-2.13202711017705	2.241842900954	0.987298992067941	0.479996085132868	0.23066232363964	1.17755604922401
INTERIOR	1.19748466268829	-0.934099034005703	0.0871415363238223	0.531482049875205	1.53063313699437	-0.0502679498251669
EDGE	-1.703829944357	1.60327954528009	1.56177010826887	1.43810281754529	0.920772376700937	1.50611514015131
INTERIOR	0.256792285046737	-0.330293575517053	-0.455481440350392	-0.390042309315203	-0.122192627884335	-0.381274134803927
INTERIOR	0.0343112389527166	-0.164640916933043	-0.566487193706754	-0.760120026089883	-1.14490965170575	-0.6184830675881
INTERIOR	1.16185771231648	-0.913701385402154	-1.01125355761448	-0.934989402840279	-1.61644793782334	-0.594794693230111
INTERIOR	1.09858090032008	-0.876941878935465	-0.698441037911423	-0.521978555714648	-0.469582813378415	-0.381093278472918
EDGE	-2.22726035500892	2.40158911269895	2.42010637013783	2.12802745388451	2.41952912567427	2.19914804542717
EDGE	-0.882597193115558	0.641318972830396	1.18698866477676	1.29164671153912	0.262735234162544	1.29637177836075
INTERIOR	0.0390474101095206	-0.168454063524607	-0.504651138309909	-0.616464302127868	-0.712748411323488	-0.486126241762455
INTERIOR	0.75391939398186	-0.66712743142447	-1.14640553087339	-1.22238434523261	-2.54010945729435	-0.608956055104624
INTERIOR	-1.34069224793643	1.14243545863847	0.539791673182965	0.23382686377747	1.33903711241291	-0.150232136987131
INTERIOR	-0.838351371221337	0.597153957000753	-0.0521670256151156	-0.083796557840832	0.595129855724307	-0.497019531630107
INTERIOR	0.615967702949725	-0.5778077487391	-0.640489876556095	-0.631851212559719	-0.755889866501488	-0.556090046397574
EDGE	-1.6273386546695	1.50053841115704	1.3966208676736	1.17052525647802	2.15301209995732	1.31492220978321
INTERIOR	0.519306658410224	-0.513510313871713	-0.281225422466955	-0.00548936656643005	0.788586291288599	-0.538722796149478
INTERIOR	0.112397782043967	-0.224096717008835	-0.6508043715178	-0.494402310230364	-0.384209512236113	-0.503654304042788
EDGE	-1.47880097611062	1.31047228859295	1.99997838312808	1.96361694997908	2.07535151563698	0.74335565284763
INTERIOR	0.414019894526795	-0.441584290800074	-0.408905853881004	-0.390537221557018	-0.197375805622747	-0.203910121560955
